#   See ftp://ftp.ncbi.nlm.nih.gov/genomes/README_assembly_summary.txt for a description of the columns in this file.
# assembly_accession	bioproject	biosample	wgs_master	refseq_category	taxid	species_taxid	organism_name	infraspecific_name	isolate	version_status	assembly_level	release_type	genome_rep	seq_rel_date	asm_name	submitter	gbrs_paired_asm	paired_asm_comp	ftp_path	excluded_from_refseq	relation_to_type_material
GCF_005937445.1	PRJNA224116	SAMN09289895	QJIN00000000.1	na	1747	1747	Cutibacterium acnes	strain=T35743		latest	Contig	Major	Full	2019/06/03	ASM593744v1	University of Washington	GCA_005937445.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/005/937/445/GCF_005937445.1_ASM593744v1		
GCF_005937455.1	PRJNA224116	SAMN09289896	QJIM00000000.1	na	1747	1747	Cutibacterium acnes	strain=M13530		latest	Contig	Major	Full	2019/06/03	ASM593745v1	University of Washington	GCA_005937455.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/005/937/455/GCF_005937455.1_ASM593745v1		
GCF_005937465.1	PRJNA224116	SAMN09289893	QJIP00000000.1	na	1747	1747	Cutibacterium acnes	strain=T36318		latest	Contig	Major	Full	2019/06/03	ASM593746v1	University of Washington	GCA_005937465.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/005/937/465/GCF_005937465.1_ASM593746v1		
GCF_005937475.1	PRJNA224116	SAMN09289922	QJHM00000000.1	na	1747	1747	Cutibacterium acnes	strain=W65307		latest	Contig	Major	Full	2019/06/03	ASM593747v1	University of Washington	GCA_005937475.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/005/937/475/GCF_005937475.1_ASM593747v1		
GCF_005937505.1	PRJNA224116	SAMN09289892	QJIQ00000000.1	na	1747	1747	Cutibacterium acnes	strain=T55916		latest	Contig	Major	Full	2019/06/03	ASM593750v1	University of Washington	GCA_005937505.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/005/937/505/GCF_005937505.1_ASM593750v1		
GCF_005937545.1	PRJNA224116	SAMN09289921	QJHN00000000.1	na	1747	1747	Cutibacterium acnes	strain=W65277		latest	Contig	Major	Full	2019/06/03	ASM593754v1	University of Washington	GCA_005937545.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/005/937/545/GCF_005937545.1_ASM593754v1		
GCF_005937555.1	PRJNA224116	SAMN09289917	QJHR00000000.1	na	1747	1747	Cutibacterium acnes	strain=T45374		latest	Contig	Major	Full	2019/06/03	ASM593755v1	University of Washington	GCA_005937555.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/005/937/555/GCF_005937555.1_ASM593755v1		
GCF_005937565.1	PRJNA224116	SAMN09289919	QJHP00000000.1	na	1747	1747	Cutibacterium acnes	strain=W65215		latest	Contig	Major	Full	2019/06/03	ASM593756v1	University of Washington	GCA_005937565.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/005/937/565/GCF_005937565.1_ASM593756v1		
GCF_005937595.1	PRJNA224116	SAMN09289916	QJHS00000000.1	na	1747	1747	Cutibacterium acnes	strain=T29350		latest	Contig	Major	Full	2019/06/03	ASM593759v1	University of Washington	GCA_005937595.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/005/937/595/GCF_005937595.1_ASM593759v1		
GCF_005937615.1	PRJNA224116	SAMN09289914	QJHU00000000.1	na	1747	1747	Cutibacterium acnes	strain=T28840		latest	Contig	Major	Full	2019/06/03	ASM593761v1	University of Washington	GCA_005937615.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/005/937/615/GCF_005937615.1_ASM593761v1		
GCF_005937645.1	PRJNA224116	SAMN09289911	QJHX00000000.1	na	1747	1747	Cutibacterium acnes	strain=T19834		latest	Contig	Major	Full	2019/06/03	ASM593764v1	University of Washington	GCA_005937645.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/005/937/645/GCF_005937645.1_ASM593764v1		
GCF_005937675.1	PRJNA224116	SAMN09289905	QJID00000000.1	na	1747	1747	Cutibacterium acnes	strain=W31667		latest	Contig	Major	Full	2019/06/03	ASM593767v1	University of Washington	GCA_005937675.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/005/937/675/GCF_005937675.1_ASM593767v1		
GCF_005937695.1	PRJNA224116	SAMN09289901	QJIH00000000.1	na	1747	1747	Cutibacterium acnes	strain=T70038		latest	Contig	Major	Full	2019/06/03	ASM593769v1	University of Washington	GCA_005937695.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/005/937/695/GCF_005937695.1_ASM593769v1		
GCF_005937705.1	PRJNA224116	SAMN09289902	QJIG00000000.1	na	1747	1747	Cutibacterium acnes	strain=T45823		latest	Contig	Major	Full	2019/06/03	ASM593770v1	University of Washington	GCA_005937705.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/005/937/705/GCF_005937705.1_ASM593770v1		
GCF_005937745.1	PRJNA224116	SAMN09289899	QJIJ00000000.1	na	1747	1747	Cutibacterium acnes	strain=T17001		latest	Contig	Major	Full	2019/06/03	ASM593774v1	University of Washington	GCA_005937745.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/005/937/745/GCF_005937745.1_ASM593774v1		
GCF_005937755.1	PRJNA224116	SAMN09289897	QJIL00000000.1	na	1747	1747	Cutibacterium acnes	strain=M13514		latest	Contig	Major	Full	2019/06/03	ASM593775v1	University of Washington	GCA_005937755.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/005/937/755/GCF_005937755.1_ASM593775v1		
GCF_005937785.1	PRJNA224116	SAMN09289894	QJIO00000000.1	na	1747	1747	Cutibacterium acnes	strain=T35709		latest	Contig	Major	Full	2019/06/03	ASM593778v1	University of Washington	GCA_005937785.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/005/937/785/GCF_005937785.1_ASM593778v1		
GCF_005937805.1	PRJNA224116	SAMN09289891	QJIR00000000.1	na	1747	1747	Cutibacterium acnes	strain=T55820		latest	Contig	Major	Full	2019/06/03	ASM593780v1	University of Washington	GCA_005937805.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/005/937/805/GCF_005937805.1_ASM593780v1		
GCF_006240615.1	PRJNA224116	SAMN09289889	QJIT00000000.1	na	1747	1747	Cutibacterium acnes	strain=T51788		latest	Contig	Major	Full	2019/06/11	ASM624061v1	University of Washington	GCA_006240615.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/006/240/615/GCF_006240615.1_ASM624061v1		
GCF_006240625.1	PRJNA224116	SAMN09289890	QJIS00000000.1	na	1747	1747	Cutibacterium acnes	strain=T55800		latest	Contig	Major	Full	2019/06/11	ASM624062v1	University of Washington	GCA_006240625.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/006/240/625/GCF_006240625.1_ASM624062v1		
GCF_006240655.1	PRJNA224116	SAMN09289887	QJIV00000000.1	na	1747	1747	Cutibacterium acnes	strain=W65259		latest	Contig	Major	Full	2019/06/11	ASM624065v1	University of Washington	GCA_006240655.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/006/240/655/GCF_006240655.1_ASM624065v1		
GCF_006240665.1	PRJNA224116	SAMN09289888	QJIU00000000.1	na	1747	1747	Cutibacterium acnes	strain=T45321		latest	Contig	Major	Full	2019/06/11	ASM624066v1	University of Washington	GCA_006240665.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/006/240/665/GCF_006240665.1_ASM624066v1		
GCF_006240685.1	PRJNA224116	SAMN09289886	QJIW00000000.1	na	1747	1747	Cutibacterium acnes	strain=T77719		latest	Contig	Major	Full	2019/06/11	ASM624068v1	University of Washington	GCA_006240685.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/006/240/685/GCF_006240685.1_ASM624068v1		
GCF_006240705.1	PRJNA224116	SAMN09289885	QJIX00000000.1	na	1747	1747	Cutibacterium acnes	strain=T77864		latest	Contig	Major	Full	2019/06/11	ASM624070v1	University of Washington	GCA_006240705.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/006/240/705/GCF_006240705.1_ASM624070v1		
GCF_006240735.1	PRJNA224116	SAMN09289884	QJIY00000000.1	na	1747	1747	Cutibacterium acnes	strain=T27324		latest	Contig	Major	Full	2019/06/11	ASM624073v1	University of Washington	GCA_006240735.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/006/240/735/GCF_006240735.1_ASM624073v1		
GCF_006739385.1	PRJNA224116	SAMD00169823		na	1734925	1747	Cutibacterium acnes subsp. acnes	strain=NBRC 107605		latest	Complete Genome	Major	Full	2019/06/11	ASM673938v1	Biological Resource Center, National Institute of Technology and Evaluation (NBRC)	GCA_006739385.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/006/739/385/GCF_006739385.1_ASM673938v1		
GCF_008728435.1	PRJNA224116	SAMN12816929		na	1747	1747	Cutibacterium acnes	strain=ATCC 6919		latest	Complete Genome	Major	Full	2019/09/30	ASM872843v1	Nanyang Technological University	GCA_008728435.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/008/728/435/GCF_008728435.1_ASM872843v1		assembly from type material
GCF_008868325.1	PRJNA224116	SAMN12822023	WBMI00000000.1	na	1747	1747	Cutibacterium acnes	strain=ATCC 11827		latest	Contig	Major	Full	2019/10/07	ASM886832v1	Signature Science, LLC	GCA_008868325.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/008/868/325/GCF_008868325.1_ASM886832v1		
GCF_009177305.1	PRJNA224116	SAMD00166175		na	1747	1747	Cutibacterium acnes	strain=TP-CU389		latest	Complete Genome	Major	Full	2019/10/02	ASM917730v1	Tokyo University of Pharmacy & Life Sciences	GCA_009177305.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/177/305/GCF_009177305.1_ASM917730v1		
GCF_009737035.1	PRJNA224116	SAMN13477466	WOWI00000000.1	na	1747	1747	Cutibacterium acnes	strain=MIT 1869-c3-2		latest	Contig	Major	Full	2019/12/09	ASM973703v1	MIT	GCA_009737035.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/737/035/GCF_009737035.1_ASM973703v1		
GCF_009737065.1	PRJNA224116	SAMN13477463	WOWG00000000.1	na	1747	1747	Cutibacterium acnes	strain=MIT 1857-A1		latest	Contig	Major	Full	2019/12/09	ASM973706v1	MIT	GCA_009737065.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/737/065/GCF_009737065.1_ASM973706v1		
GCF_009737075.1	PRJNA224116	SAMN13477467	WOWJ00000000.1	na	1747	1747	Cutibacterium acnes	strain=MIT 1879-a3-2		latest	Contig	Major	Full	2019/12/09	ASM973707v1	MIT	GCA_009737075.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/737/075/GCF_009737075.1_ASM973707v1		
GCF_009737125.1	PRJNA224116	SAMN13477465	WOWH00000000.1	na	1747	1747	Cutibacterium acnes	strain=MIT 1851-a4-2		latest	Contig	Major	Full	2019/12/09	ASM973712v1	MIT	GCA_009737125.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/737/125/GCF_009737125.1_ASM973712v1		
GCF_011399315.1	PRJNA224116	SAMN14167120		na	1747	1747	Cutibacterium acnes	strain=SZ1	orthopedic surgical site of a patient's back	latest	Complete Genome	Major	Full	2020/03/10	ASM1139931v1	Keio University	GCA_011399315.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/011/399/315/GCF_011399315.1_ASM1139931v1		
GCF_011399455.1	PRJNA224116	SAMN14167121		na	1747	1747	Cutibacterium acnes	strain=SZ2		latest	Complete Genome	Major	Full	2020/03/10	ASM1139945v1	Keio University	GCA_011399455.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/011/399/455/GCF_011399455.1_ASM1139945v1		
GCF_900102845.1	PRJNA224116	SAMN05216478	FNGJ00000000.1	na	1747	1747	Cutibacterium acnes	strain=NLAE-zl-G260		latest	Contig	Major	Full	2016/10/21	IMG-taxon 2654588184 annotated assembly	DOE - JOINT GENOME INSTITUTE	GCA_900102845.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/102/845/GCF_900102845.1_IMG-taxon_2654588184_annotated_assembly		
GCF_902363305.1	PRJNA224116	SAMEA5849612	CABIZT000000000.1	na	1747	1747	Cutibacterium acnes		MGYG-HGUT-00111	latest	Contig	Major	Full	2019/08/22	MGYG-HGUT-00111	EMG	GCA_902363305.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/902/363/305/GCF_902363305.1_MGYG-HGUT-00111		
