#   See ftp://ftp.ncbi.nlm.nih.gov/genomes/README_assembly_summary.txt for a description of the columns in this file.
# assembly_accession	bioproject	biosample	wgs_master	refseq_category	taxid	species_taxid	organism_name	infraspecific_name	isolate	version_status	assembly_level	release_type	genome_rep	seq_rel_date	asm_name	submitter	gbrs_paired_asm	paired_asm_comp	ftp_path	excluded_from_refseq	relation_to_type_material
GCF_008923075.1	PRJNA224116	SAMN12840196	WBRS00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=BB410503A (1)		latest	Contig	Major	Full	2019/10/08	ASM892307v1	University of Leicester	GCA_008923075.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/008/923/075/GCF_008923075.1_ASM892307v1		
GCF_008923085.1	PRJNA224116	SAMN12840195	WBRT00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=BB409909V		latest	Contig	Major	Full	2019/10/08	ASM892308v1	University of Leicester	GCA_008923085.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/008/923/085/GCF_008923085.1_ASM892308v1		
GCF_008923125.1	PRJNA224116	SAMN12840194	WBRU00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=BB403186T		latest	Contig	Major	Full	2019/10/08	ASM892312v1	University of Leicester	GCA_008923125.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/008/923/125/GCF_008923125.1_ASM892312v1		
GCF_008923145.1	PRJNA224116	SAMN12840193	WBRV00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=BB403169X		latest	Contig	Major	Full	2019/10/08	ASM892314v1	University of Leicester	GCA_008923145.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/008/923/145/GCF_008923145.1_ASM892314v1		
GCF_009026045.1	PRJNA224116	SAMN12840242	WBPZ00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=SE69		latest	Contig	Major	Full	2019/10/08	ASM902604v1	University of Leicester	GCA_009026045.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/026/045/GCF_009026045.1_ASM902604v1		
GCF_009026065.1	PRJNA224116	SAMN12840241	WBQA00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=SE68		latest	Contig	Major	Full	2019/10/08	ASM902606v1	University of Leicester	GCA_009026065.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/026/065/GCF_009026065.1_ASM902606v1		
GCF_009026095.1	PRJNA224116	SAMN12840240	WBQB00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=SE67		latest	Contig	Major	Full	2019/10/08	ASM902609v1	University of Leicester	GCA_009026095.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/026/095/GCF_009026095.1_ASM902609v1		
GCF_009648365.1	PRJNA224116	SAMN13064475	WJGW00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=KY14P		latest	Scaffold	Major	Full	2019/11/10	ASM964836v1	South China Agricultural University	GCA_009648365.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/648/365/GCF_009648365.1_ASM964836v1		
GCF_009663955.1	PRJNA224116	SAMN13151461	WJUN00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=SEYJ101		latest	Contig	Major	Full	2019/11/15	ASM966395v1	NWAFU	GCA_009663955.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/663/955/GCF_009663955.1_ASM966395v1		
GCF_009685135.1	PRJNA224116	SAMN09103952		na	1282	1282	Staphylococcus epidermidis	strain=IRL01		latest	Complete Genome	Major	Full	2019/11/21	ASM968513v1	University of Melbourne	GCA_009685135.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/685/135/GCF_009685135.1_ASM968513v1		
GCF_009757155.1	PRJNA224116	SAMN13141221	WLUZ00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=9c		latest	Scaffold	Major	Full	2019/12/16	ASM975715v1	Quadram Institute Bioscience	GCA_009757155.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/757/155/GCF_009757155.1_ASM975715v1		
GCF_009757165.1	PRJNA224116	SAMN13141284	WITG00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=F530B		latest	Contig	Major	Full	2019/12/16	ASM975716v1	Quadram Institute Bioscience	GCA_009757165.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/757/165/GCF_009757165.1_ASM975716v1		
GCF_009757185.1	PRJNA224116	SAMN13150800	WLVA00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=99		latest	Scaffold	Major	Full	2019/12/16	ASM975718v1	Quadram Institute Bioscience	GCA_009757185.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/757/185/GCF_009757185.1_ASM975718v1		
GCF_009765515.1	PRJNA224116	SAMN13012100	WINZ00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=BAV 2502		latest	Contig	Major	Full	2019/12/18	ASM976551v1	Virginia Tech	GCA_009765515.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/765/515/GCF_009765515.1_ASM976551v1		
GCF_009769015.1	PRJNA224116	SAMN12721531		na	1282	1282	Staphylococcus epidermidis	strain=NCCP 16829		latest	Complete Genome	Major	Full	2019/12/19	ASM976901v1	Korea Centers for Disease Control and Prevention	GCA_009769015.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/769/015/GCF_009769015.1_ASM976901v1		
GCF_009769125.1	PRJNA224116	SAMN12721499		na	1282	1282	Staphylococcus epidermidis	strain=NCCP 16828		latest	Complete Genome	Major	Full	2019/12/19	ASM976912v1	Korea Centers for Disease Control and Prevention	GCA_009769125.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/769/125/GCF_009769125.1_ASM976912v1		
GCF_009873455.1	PRJNA224116	SAMN12721478		na	1282	1282	Staphylococcus epidermidis	strain=ATCC 12228		latest	Complete Genome	Major	Full	2020/01/14	ASM987345v1	Korea Centers for Disease Control and Prevention	GCA_009873455.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/873/455/GCF_009873455.1_ASM987345v1		
GCF_009896645.1	PRJNA224116	SAMN10929363	SHDU00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=APC 3808		latest	Contig	Major	Full	2020/01/16	ASM989664v1	University College Cork	GCA_009896645.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/896/645/GCF_009896645.1_ASM989664v1		
GCF_009896875.1	PRJNA224116	SAMN10929349	SHEI00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=APC 3784		latest	Contig	Major	Full	2020/01/16	ASM989687v1	University College Cork	GCA_009896875.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/896/875/GCF_009896875.1_ASM989687v1		
GCF_009896905.1	PRJNA224116	SAMN10929348	SHEJ00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=APC 3783		latest	Contig	Major	Full	2020/01/16	ASM989690v1	University College Cork	GCA_009896905.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/896/905/GCF_009896905.1_ASM989690v1		
GCF_009896915.1	PRJNA224116	SAMN10929350	SHEH00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=APC 3807		latest	Contig	Major	Full	2020/01/16	ASM989691v1	University College Cork	GCA_009896915.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/896/915/GCF_009896915.1_ASM989691v1		
GCF_009896965.1	PRJNA224116	SAMN10929345	SHEM00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=APC 3782		latest	Contig	Major	Full	2020/01/16	ASM989696v1	University College Cork	GCA_009896965.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/896/965/GCF_009896965.1_ASM989696v1		
GCF_009896975.1	PRJNA224116	SAMN10929346	SHEL00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=APC 3806		latest	Contig	Major	Full	2020/01/16	ASM989697v1	University College Cork	GCA_009896975.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/896/975/GCF_009896975.1_ASM989697v1		
GCF_009897005.1	PRJNA224116	SAMN10929344	SHEN00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=APC 3805		latest	Contig	Major	Full	2020/01/16	ASM989700v1	University College Cork	GCA_009897005.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/897/005/GCF_009897005.1_ASM989700v1		
GCF_009897025.1	PRJNA224116	SAMN10929343	SHEO00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=APC 3804		latest	Contig	Major	Full	2020/01/16	ASM989702v1	University College Cork	GCA_009897025.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/897/025/GCF_009897025.1_ASM989702v1		
GCF_009897035.1	PRJNA224116	SAMN10929342	SHEP00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=APC 3803		latest	Contig	Major	Full	2020/01/16	ASM989703v1	University College Cork	GCA_009897035.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/897/035/GCF_009897035.1_ASM989703v1		
GCF_009897065.1	PRJNA224116	SAMN10929341	SHEQ00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=APC 3802		latest	Contig	Major	Full	2020/01/16	ASM989706v1	University College Cork	GCA_009897065.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/897/065/GCF_009897065.1_ASM989706v1		
GCF_009897075.1	PRJNA224116	SAMN10929339	SHES00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=APC 3800		latest	Contig	Major	Full	2020/01/16	ASM989707v1	University College Cork	GCA_009897075.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/897/075/GCF_009897075.1_ASM989707v1		
GCF_009897085.1	PRJNA224116	SAMN10929340	SHER00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=APC 3801		latest	Contig	Major	Full	2020/01/16	ASM989708v1	University College Cork	GCA_009897085.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/897/085/GCF_009897085.1_ASM989708v1		
GCF_009897125.1	PRJNA224116	SAMN10929338	SHET00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=APC 3799		latest	Contig	Major	Full	2020/01/16	ASM989712v1	University College Cork	GCA_009897125.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/897/125/GCF_009897125.1_ASM989712v1		
GCF_009897145.1	PRJNA224116	SAMN10929337	SHEU00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=APC 3883		latest	Contig	Major	Full	2020/01/16	ASM989714v1	University College Cork	GCA_009897145.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/897/145/GCF_009897145.1_ASM989714v1		
GCF_009897165.1	PRJNA224116	SAMN10929335	SHEW00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=APC 3797		latest	Contig	Major	Full	2020/01/16	ASM989716v1	University College Cork	GCA_009897165.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/897/165/GCF_009897165.1_ASM989716v1		
GCF_009897185.1	PRJNA224116	SAMN10929334	SHEX00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=APC 3796		latest	Contig	Major	Full	2020/01/16	ASM989718v1	University College Cork	GCA_009897185.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/897/185/GCF_009897185.1_ASM989718v1		
GCF_009897195.1	PRJNA224116	SAMN10929336	SHEV00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=APC 3798		latest	Contig	Major	Full	2020/01/16	ASM989719v1	University College Cork	GCA_009897195.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/897/195/GCF_009897195.1_ASM989719v1		
GCF_009897225.1	PRJNA224116	SAMN10929332	SHEZ00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=APC 3795		latest	Contig	Major	Full	2020/01/16	ASM989722v1	University College Cork	GCA_009897225.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/897/225/GCF_009897225.1_ASM989722v1		
GCF_009897235.1	PRJNA224116	SAMN10929333	SHEY00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=APC 3781		latest	Contig	Major	Full	2020/01/16	ASM989723v1	University College Cork	GCA_009897235.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/897/235/GCF_009897235.1_ASM989723v1		
GCF_009897265.1	PRJNA224116	SAMN10929331	SHFA00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=APC 3794		latest	Contig	Major	Full	2020/01/16	ASM989726v1	University College Cork	GCA_009897265.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/897/265/GCF_009897265.1_ASM989726v1		
GCF_009897305.1	PRJNA224116	SAMN10929330	SHFB00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=APC 3793		latest	Contig	Major	Full	2020/01/16	ASM989730v1	University College Cork	GCA_009897305.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/897/305/GCF_009897305.1_ASM989730v1		
GCF_009897315.1	PRJNA224116	SAMN10929328	SHFD00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=APC 3792		latest	Contig	Major	Full	2020/01/16	ASM989731v1	University College Cork	GCA_009897315.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/897/315/GCF_009897315.1_ASM989731v1		
GCF_009897335.1	PRJNA224116	SAMN10929327	SHFE00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=APC 3791		latest	Contig	Major	Full	2020/01/16	ASM989733v1	University College Cork	GCA_009897335.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/897/335/GCF_009897335.1_ASM989733v1		
GCF_009897365.1	PRJNA224116	SAMN10929326	SHFF00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=APC 3790		latest	Contig	Major	Full	2020/01/16	ASM989736v1	University College Cork	GCA_009897365.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/897/365/GCF_009897365.1_ASM989736v1		
GCF_009897375.1	PRJNA224116	SAMN10929323	SHFI00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=APC 3788		latest	Contig	Major	Full	2020/01/16	ASM989737v1	University College Cork	GCA_009897375.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/897/375/GCF_009897375.1_ASM989737v1		
GCF_009897425.1	PRJNA224116	SAMN10929322	SHGR00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=APC 3787		latest	Contig	Major	Full	2020/01/16	ASM989742v1	University College Cork	GCA_009897425.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/897/425/GCF_009897425.1_ASM989742v1		
GCF_009897435.1	PRJNA224116	SAMN10929324	SHFH00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=APC 3789		latest	Contig	Major	Full	2020/01/16	ASM989743v1	University College Cork	GCA_009897435.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/897/435/GCF_009897435.1_ASM989743v1		
GCF_009897505.1	PRJNA224116	SAMN10929320	SHFK00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=APC 3882		latest	Contig	Major	Full	2020/01/16	ASM989750v1	University College Cork	GCA_009897505.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/897/505/GCF_009897505.1_ASM989750v1		
GCF_009897515.1	PRJNA224116	SAMN10929319	SHFL00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=APC 3780		latest	Contig	Major	Full	2020/01/16	ASM989751v1	University College Cork	GCA_009897515.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/897/515/GCF_009897515.1_ASM989751v1		
GCF_009897605.1	PRJNA224116	SAMN10929314	SHFP00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=APC 3779		latest	Contig	Major	Full	2020/01/16	ASM989760v1	University College Cork	GCA_009897605.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/897/605/GCF_009897605.1_ASM989760v1		
GCF_009897625.1	PRJNA224116	SAMN10929313	SHFQ00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=APC 3778		latest	Contig	Major	Full	2020/01/16	ASM989762v1	University College Cork	GCA_009897625.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/897/625/GCF_009897625.1_ASM989762v1		
GCF_009897655.1	PRJNA224116	SAMN10929310	SHFT00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=APC 3776		latest	Contig	Major	Full	2020/01/16	ASM989765v1	University College Cork	GCA_009897655.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/897/655/GCF_009897655.1_ASM989765v1		
GCF_009897685.1	PRJNA224116	SAMN10929311	SHFS00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=APC 3777		latest	Contig	Major	Full	2020/01/16	ASM989768v1	University College Cork	GCA_009897685.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/897/685/GCF_009897685.1_ASM989768v1		
GCF_009897805.1	PRJNA224116	SAMN10929303	SHGA00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=APC 3775		latest	Contig	Major	Full	2020/01/16	ASM989780v1	University College Cork	GCA_009897805.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/897/805/GCF_009897805.1_ASM989780v1		
GCF_009897825.1	PRJNA224116	SAMN10929302	SHGB00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=APC 3810		latest	Contig	Major	Full	2020/01/16	ASM989782v1	University College Cork	GCA_009897825.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/897/825/GCF_009897825.1_ASM989782v1		
GCF_009897905.1	PRJNA224116	SAMN10929299	SHGE00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=APC 3764		latest	Contig	Major	Full	2020/01/16	ASM989790v1	University College Cork	GCA_009897905.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/897/905/GCF_009897905.1_ASM989790v1		
GCF_009897925.1	PRJNA224116	SAMN10929296	SHGH00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=APC 3761		latest	Contig	Major	Full	2020/01/16	ASM989792v1	University College Cork	GCA_009897925.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/897/925/GCF_009897925.1_ASM989792v1		
GCF_009897935.1	PRJNA224116	SAMN10929297	SHGG00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=APC 3762		latest	Contig	Major	Full	2020/01/16	ASM989793v1	University College Cork	GCA_009897935.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/897/935/GCF_009897935.1_ASM989793v1		
GCF_009897945.1	PRJNA224116	SAMN10929295	SHGI00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=APC 3772		latest	Contig	Major	Full	2020/01/16	ASM989794v1	University College Cork	GCA_009897945.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/897/945/GCF_009897945.1_ASM989794v1		
GCF_009897975.1	PRJNA224116	SAMN10929298	SHGF00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=APC 3763		latest	Contig	Major	Full	2020/01/16	ASM989797v1	University College Cork	GCA_009897975.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/897/975/GCF_009897975.1_ASM989797v1		
GCF_009898005.1	PRJNA224116	SAMN10929294	SHGJ00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=APC 3773		latest	Contig	Major	Full	2020/01/16	ASM989800v1	University College Cork	GCA_009898005.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/898/005/GCF_009898005.1_ASM989800v1		
GCF_009898025.1	PRJNA224116	SAMN10929290	SHGN00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=APC 3768		latest	Contig	Major	Full	2020/01/16	ASM989802v1	University College Cork	GCA_009898025.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/898/025/GCF_009898025.1_ASM989802v1		
GCF_009898035.1	PRJNA224116	SAMN10929291	SHGM00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=APC 3769		latest	Contig	Major	Full	2020/01/16	ASM989803v1	University College Cork	GCA_009898035.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/898/035/GCF_009898035.1_ASM989803v1		
GCF_009898055.1	PRJNA224116	SAMN10929293	SHGK00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=APC 3771		latest	Contig	Major	Full	2020/01/16	ASM989805v1	University College Cork	GCA_009898055.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/898/055/GCF_009898055.1_ASM989805v1		
GCF_009898075.1	PRJNA224116	SAMN10929292	SHGL00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=APC 3770		latest	Contig	Major	Full	2020/01/16	ASM989807v1	University College Cork	GCA_009898075.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/898/075/GCF_009898075.1_ASM989807v1		
GCF_009898115.1	PRJNA224116	SAMN10929287	SHGQ00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=APC 3785		latest	Contig	Major	Full	2020/01/16	ASM989811v1	University College Cork	GCA_009898115.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/898/115/GCF_009898115.1_ASM989811v1		
GCF_009898145.1	PRJNA224116	SAMN10929288	SHGP00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=APC 3766		latest	Contig	Major	Full	2020/01/16	ASM989814v1	University College Cork	GCA_009898145.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/898/145/GCF_009898145.1_ASM989814v1		
GCF_009932695.1	PRJNA224116	SAMD00099650	BEZU00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=MO34		latest	Contig	Major	Full	2020/01/16	ASM993269v1	Dermatology	GCA_009932695.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/932/695/GCF_009932695.1_ASM993269v1		
GCF_011038575.1	PRJNA224116	SAMN10857478		na	1282	1282	Staphylococcus epidermidis	strain=E73		latest	Complete Genome	Major	Full	2020/02/28	ASM1103857v1	Statens Serum Institut	GCA_011038575.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/011/038/575/GCF_011038575.1_ASM1103857v1		
GCF_011306595.1	PRJNA224116	SAMN12507996		na	1282	1282	Staphylococcus epidermidis	strain=SESURV_p1_0557		latest	Chromosome	Major	Full	2020/03/16	ASM1130659v1	The Jackson Laboratory	GCA_011306595.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/011/306/595/GCF_011306595.1_ASM1130659v1		
GCF_011306775.1	PRJNA224116	SAMN12508002		na	1282	1282	Staphylococcus epidermidis	strain=SESURV_p1_0563		latest	Chromosome	Major	Full	2020/03/16	ASM1130677v1	The Jackson Laboratory	GCA_011306775.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/011/306/775/GCF_011306775.1_ASM1130677v1		
GCF_011307015.1	PRJNA224116	SAMN12508047		na	1282	1282	Staphylococcus epidermidis	strain=SESURV_p1_0612		latest	Chromosome	Major	Full	2020/03/16	ASM1130701v1	The Jackson Laboratory	GCA_011307015.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/011/307/015/GCF_011307015.1_ASM1130701v1		
GCF_011307235.1	PRJNA224116	SAMN12508049		na	1282	1282	Staphylococcus epidermidis	strain=SESURV_p2_0614		latest	Chromosome	Major	Full	2020/03/16	ASM1130723v1	The Jackson Laboratory	GCA_011307235.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/011/307/235/GCF_011307235.1_ASM1130723v1		
GCF_011307475.1	PRJNA224116	SAMN12508243		na	1282	1282	Staphylococcus epidermidis	strain=SESURV_p3_0825		latest	Chromosome	Major	Full	2020/03/16	ASM1130747v1	The Jackson Laboratory	GCA_011307475.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/011/307/475/GCF_011307475.1_ASM1130747v1		
GCF_011307595.1	PRJNA224116	SAMN12508595		na	1282	1282	Staphylococcus epidermidis	strain=SESURV_p1_1200		latest	Chromosome	Major	Full	2020/03/16	ASM1130759v1	The Jackson Laboratory	GCA_011307595.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/011/307/595/GCF_011307595.1_ASM1130759v1		
GCF_011307695.1	PRJNA224116	SAMN12508754		na	1282	1282	Staphylococcus epidermidis	strain=SESURV_p3_1362		latest	Chromosome	Major	Full	2020/03/16	ASM1130769v1	The Jackson Laboratory	GCA_011307695.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/011/307/695/GCF_011307695.1_ASM1130769v1		
GCF_011307715.1	PRJNA224116	SAMN12508927		na	1282	1282	Staphylococcus epidermidis	strain=SESURV_p4_1553		latest	Chromosome	Major	Full	2020/03/16	ASM1130771v1	The Jackson Laboratory	GCA_011307715.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/011/307/715/GCF_011307715.1_ASM1130771v1		
GCF_012029805.1	PRJNA224116	SAMN14478499	JAAUVT000000000.1	na	1282	1282	Staphylococcus epidermidis	strain=UMB8493		latest	Contig	Major	Full	2020/04/04	ASM1202980v1	Loyola University Chicago	GCA_012029805.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/012/029/805/GCF_012029805.1_ASM1202980v1		
GCF_012029995.1	PRJNA224116	SAMN14470243	JAAUOD000000000.1	na	1282	1282	Staphylococcus epidermidis	strain=JH		latest	Contig	Major	Full	2020/04/04	ASM1202999v1	University of Groningen	GCA_012029995.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/012/029/995/GCF_012029995.1_ASM1202999v1		
GCF_012030625.1	PRJNA224116	SAMN14478488	JAAUWD000000000.1	na	1282	1282	Staphylococcus epidermidis	strain=UMB7765		latest	Contig	Major	Full	2020/04/04	ASM1203062v1	Loyola University Chicago	GCA_012030625.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/012/030/625/GCF_012030625.1_ASM1203062v1		
GCF_012102495.1	PRJNA224116	SAMN14470505	JAAVMQ000000000.1	na	1282	1282	Staphylococcus epidermidis	strain=UFMG-H7		latest	Scaffold	Major	Full	2020/04/06	ASM1210249v1	Universidade Federal de Minas Gerais	GCA_012102495.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/012/102/495/GCF_012102495.1_ASM1210249v1		
GCF_012641685.1	PRJNA224116	SAMN12537707	VRUO00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=TB17-04		latest	Contig	Major	Full	2020/04/21	ASM1264168v1	Northwestern University	GCA_012641685.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/012/641/685/GCF_012641685.1_ASM1264168v1		
